"name","abbreviated_name","authorized_bidder","company","fax_number","project_id"
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1192384
Owner TEST Company,"",true,Owner TEST Company,"",1192472
Architect TEST Company,,true,Architect TEST Company,,1192472
CALANCE*,CALAN010,true,CALANCE*,,1192472
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1192472
Owner TEST Company,"",true,Owner TEST Company,"",1192484
Architect TEST Company,,true,Architect TEST Company,,1192484
CALANCE*,CALAN010,true,CALANCE*,,1192484
LOYOLA UNIVERSITY CHICAGO,LOYUN900,true,LOYOLA UNIVERSITY CHICAGO,,1192484
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1192484
Owner TEST Company,"",true,Owner TEST Company,"",1192519
Architect TEST Company,,true,Architect TEST Company,,1192519
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1192519
CALANCE*,CALAN010,true,CALANCE*,,1192519
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1192519
HARD ROCK CONCRETE CUTTERS INC,HARRO010,true,HARD ROCK CONCRETE CUTTERS INC,(847) 699-0292,1193600
PREFERRED ELECTRICAL CONSTR CORP OF ILL INC *,PREEL005,true,PREFERRED ELECTRICAL CONSTR CORP OF ILL INC *,(630) 893-3887,1193600
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1193600
ACCESSO SERIVES,ACCSE900,true,ACCESSO SERIVES,"",1193600
CALANCE*,CALAN010,true,CALANCE*,,1193600
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1193600
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1193600
BULLEY & ANDREWS CONCRETE RESTORATION LLC,,true,BULLEY & ANDREWS CONCRETE RESTORATION LLC,,1193600
Owner TEST Company,"",true,Owner TEST Company,"",1194015
Architect TEST Company,"",true,Architect TEST Company,"",1194015
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1194015
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1194015
CALANCE*,CALAN010,true,CALANCE*,"",1194015
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1194015
LOYOLA UNIVERSITY CHICAGO,LOYUN900,true,LOYOLA UNIVERSITY CHICAGO,"",1194015
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1194015
Owner TEST Company,"",true,Owner TEST Company,"",1194370
Architect TEST Company,,true,Architect TEST Company,,1194370
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1194370
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1194370
CALANCE*,CALAN010,true,CALANCE*,,1194370
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1194370
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1194370
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1194500
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1194500
CALANCE*,CALAN010,true,CALANCE*,,1194500
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1194500
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1194500
Owner TEST Company,"",true,Owner TEST Company,"",1195369
Architect TEST Company,,true,Architect TEST Company,,1195369
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1195369
CALANCE*,CALAN010,true,CALANCE*,,1195369
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1195369
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1195369
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1195664
CALANCE*,CALAN010,true,CALANCE*,"",1195664
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1195664
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1195664
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1196928
HILL MECHANICAL CORP *,HILME010,true,HILL MECHANICAL CORP *,"847-451-4270",1196928
PREFERRED ELECTRICAL CONSTR CORP OF ILL INC *,PREEL005,true,PREFERRED ELECTRICAL CONSTR CORP OF ILL INC *,(630) 893-3887,1196928
LOW VOLTAGE SOLUTIONS INC,LOWVO010,true,LOW VOLTAGE SOLUTIONS INC,"",1196928
CONNELLY ELECTRIC CO,CONEL005,true,CONNELLY ELECTRIC CO,(630) 543-9077,1196928
ADVOCATE HEALTH AND HOSPITALS CORP,ADVHE905,true,ADVOCATE HEALTH AND HOSPITALS CORP,"",1196928
CANNON DESIGN INC,CANDE010,true,CANNON DESIGN INC,"",1196928
ALLIANCE DOOR & HARDWARE LLC,ALLDO005,true,ALLIANCE DOOR & HARDWARE LLC,(708) 581-7831,1196928
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1196928
Owner TEST Company,"",true,Owner TEST Company,"",1197980
Architect TEST Company,,true,Architect TEST Company,,1197980
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1197980
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1197980
INTERIOR CONCEPTS INC,INTCO010,true,INTERIOR CONCEPTS INC,(847) 677-0813,1199364
CONSTRUCTION SPECIALTIES INC,ILLSP010,true,CONSTRUCTION SPECIALTIES INC,"630-393-1956",1199364
CARNEY & CO INC,CARCO010,true,CARNEY & CO INC,(847) 931-4498,1199364
NOLAND SALES CORP *,NOLSA010,true,NOLAND SALES CORP *,(630) 787-9518,1199364
TERRY PLUMBING CO *,TERPL010,true,TERRY PLUMBING CO *,(312) 829-6211,1199364
COMMERCIAL SPECIALTIES INC,COMSP005,true,COMMERCIAL SPECIALTIES INC,(847) 545-9970,1199364
ALPINE ACOUSTICS / DIV OF N A FAVIA *,ALPAC010,true,ALPINE ACOUSTICS / DIV OF N A FAVIA *,(847) 744-5994,1199364
N A FAVIA BUILDER INC / DBA ALPINE ACOUSTICS *,FAVNA010,true,N A FAVIA BUILDER INC / DBA ALPINE ACOUSTICS *,(847) 744-5994,1199364
ARCHITECTURAL GLASS WORKS *,ARCGL010,true,ARCHITECTURAL GLASS WORKS *,(708) 444-7557,1199364
NORTHWESTERN MEDICINE,NORME012,true,NORTHWESTERN MEDICINE,"",1199364
ENVIRONMENTAL SYSTEMS DESIGN INC,ENVSY010,true,ENVIRONMENTAL SYSTEMS DESIGN INC,(312) 372-1222,1199364
LOWERY TILE CO *,LOWTI010,true,LOWERY TILE CO *,(708) 389-9209,1199364
ANDERSON MIKOS ARCHITECTS LTD,ANDMI010,true,ANDERSON MIKOS ARCHITECTS LTD,(630) 573-5176,1199364
KELSO-BURNETT CO *,KELBU010,true,KELSO-BURNETT CO *,"847-259-0839",1199364
KELSO-BURNETTE (231 S. LASALLE)*,KELBU900,true,KELSO-BURNETTE (231 S. LASALLE)*,(847) 259-0839,1199364
CALANCE*,CALAN010,true,CALANCE*,"",1199364
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1199364
NORTHWESTERN MEMORIAL HEALTHCARE,NWMHC900,true,NORTHWESTERN MEMORIAL HEALTHCARE,"",1199364
Owner TEST Company,"",true,Owner TEST Company,"",1199627
Architect TEST Company,"",true,Architect TEST Company,"",1199627
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1199627
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1199627
PROSPERED PAINTING,PRPAI010,true,PROSPERED PAINTING,"",1199627
VIKING FENCE CO LTD,VIKFE010,true,VIKING FENCE CO LTD,"",1199627
CALANCE*,CALAN010,true,CALANCE*,"",1199627
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1199627
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1199627
Owner TEST Company,"",true,Owner TEST Company,"",1199830
Architect TEST Company,,true,Architect TEST Company,,1199830
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1199830
CALANCE*,CALAN010,true,CALANCE*,,1199830
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1199830
Owner TEST Company,"",true,Owner TEST Company,"",1199849
Architect TEST Company,,true,Architect TEST Company,,1199849
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1199849
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1199849
CALANCE*,CALAN010,true,CALANCE*,,1199849
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1199849
Owner TEST Company,"",true,Owner TEST Company,"",1199991
Architect TEST Company,,true,Architect TEST Company,,1199991
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1199991
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1199991
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1199991
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1202676
BULLEY & ANDREWS CONCRETE RESTORATION LLC,,true,BULLEY & ANDREWS CONCRETE RESTORATION LLC,,1202676
CALANCE*,CALAN010,true,CALANCE*,,1202705
BULLEY & ANDREWS CONCRETE RESTORATION LLC,,true,BULLEY & ANDREWS CONCRETE RESTORATION LLC,,1202705
Owner TEST Company,"",true,Owner TEST Company,"",1202730
Architect TEST Company,"",true,Architect TEST Company,"",1202730
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1202730
CITY OF CHICAGO,CHICA050,true,CITY OF CHICAGO,"",1202730
RESTORE WORKS *,RESWO020,true,RESTORE WORKS *,"844-788-5902",1202730
DESIGNED EQUIPMENT CORP *,DESEQ010,true,DESIGNED EQUIPMENT CORP *,(847) 647-4700,1202730
CLARK CONSTRUCTION GROUP - CHICAGO LLC,CLACO015,true,CLARK CONSTRUCTION GROUP - CHICAGO LLC,(312) 474-5521,1202730
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,"",1202730
CALANCE*,CALAN010,true,CALANCE*,"",1202730
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,"",1202730
CITY OF CHICAGO,CHICI900,true,CITY OF CHICAGO,,1202730
Owner TEST Company,"",true,Owner TEST Company,"",1202981
Architect TEST Company,,true,Architect TEST Company,,1202981
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1202981
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1202981
CALANCE*,CALAN010,true,CALANCE*,,1202981
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1202981
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1202981
Owner TEST Company,"",true,Owner TEST Company,"",1203070
Architect TEST Company,,true,Architect TEST Company,,1203070
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1203070
Owner TEST Company,"",true,Owner TEST Company,"",1203085
Architect TEST Company,,true,Architect TEST Company,,1203085
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1203085
Owner TEST Company,"",true,Owner TEST Company,"",1203610
Architect TEST Company,,true,Architect TEST Company,,1203610
CITY OF CHICAGO,CHICA050,true,CITY OF CHICAGO,"",1203610
GIMBEL ABRAMS + SINGER,GIMAB010,true,GIMBEL ABRAMS + SINGER,(312) 782-6574,1203610
DESIGNED EQUIPMENT CORP *,DESEQ010,true,DESIGNED EQUIPMENT CORP *,(847) 647-4700,1203610
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1203610
CALANCE*,CALAN010,true,CALANCE*,,1203610
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1203610
CITY OF CHICAGO,CHICI900,true,CITY OF CHICAGO,,1203610
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1203610
Owner TEST Company,"",true,Owner TEST Company,"",1203614
Architect TEST Company,,true,Architect TEST Company,,1203614
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1203614
CALANCE*,CALAN010,true,CALANCE*,,1203614
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1203998
HILL MECHANICAL CORP *,HILME010,true,HILL MECHANICAL CORP *,"847-451-4270",1203998
BLOCK ELECTRIC CO INC *,BLOEL010,true,BLOCK ELECTRIC CO INC *,(847) 647-6980,1203998
BTL ARCHITECTS INC,BTLAR010,true,BTL ARCHITECTS INC,"",1203998
JONES & CLEARY ROOFING CO INC *,JONCL008,true,JONES & CLEARY ROOFING CO INC *,(773) 288-2955,1203998
THE CASINO,CASIN010,true,THE CASINO,"",1203998
BLOCK IRON & SUPPLY CO INC,BLOIR010,true,BLOCK IRON & SUPPLY CO INC,(920) 231-3051,1203998
JONES & CLEARY,CLEJO900,true,JONES & CLEARY,"",1203998
THE CASINO CLUB,CASCL900,true,THE CASINO CLUB,"",1203998
Owner TEST Company,"",true,Owner TEST Company,"",1204835
Architect TEST Company,,true,Architect TEST Company,,1204835
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1204835
CALANCE*,CALAN010,true,CALANCE*,,1204835
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1204835
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1204835
Owner TEST Company,"",true,Owner TEST Company,"",1205078
Architect TEST Company,,true,Architect TEST Company,,1205078
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1205078
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1205078
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1205825
BULLEY & ANDREWS CONCRETE RESTORATION LLC,,true,BULLEY & ANDREWS CONCRETE RESTORATION LLC,,1205825
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1206961
CALANCE*,CALAN010,true,CALANCE*,,1206961
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1206961
BULLEY & ANDREWS CONCRETE RESTORATION LLC,,true,BULLEY & ANDREWS CONCRETE RESTORATION LLC,,1206961
Owner TEST Company,"",true,Owner TEST Company,"",1210452
Architect TEST Company,,true,Architect TEST Company,,1210452
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1210452
CALANCE*,CALAN010,true,CALANCE*,,1210452
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1210452
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1210452
Owner TEST Company,"",true,Owner TEST Company,"",1211384
Architect TEST Company,,true,Architect TEST Company,,1211384
CALANCE*,CALAN010,true,CALANCE*,,1211384
Owner TEST Company,"",true,Owner TEST Company,"",1211968
Architect TEST Company,,true,Architect TEST Company,,1211968
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1211968
Owner TEST Company,"",true,Owner TEST Company,"",1212332
Architect TEST Company,,true,Architect TEST Company,,1212332
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1212332
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1212332
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1212332
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1212332
BARRIER CORP *,BARCO010,true,BARRIER CORP *,(847) 965-7841,1212733
GIMBEL ABRAMS + SINGER,GIMAB010,true,GIMBEL ABRAMS + SINGER,(312) 782-6574,1212733
COLD SPRING GRANITE CO,COLSP010,true,COLD SPRING GRANITE CO,(320) 685-5053,1212733
DIVERZIFY+ LLC,MRDAV010,true,DIVERZIFY+ LLC,(847) 250-4601,1212733
LARSON EQUIP & FURNITURE CO,LAREQ010,true,LARSON EQUIP & FURNITURE CO,(847) 705-0560,1212733
SPRAY INSULATIONS INC *,SPRIN010,true,SPRAY INSULATIONS INC *,(847) 965-7841,1212733
NATIONAL DECORATING SERVICE *,NATDE010,true,NATIONAL DECORATING SERVICE *,(630) 571-0053,1212733
ZIOLKOWSKI CONSTRUCTION INC,ZIOCO010,true,ZIOLKOWSKI CONSTRUCTION INC,(574) 234-0151,1212733
SPROVIERI'S CUSTOM COUNTERS,SPRCU010,true,SPROVIERI'S CUSTOM COUNTERS,(630) 543-3403,1212733
E & K OF CHICAGO *,EKOFC010,true,E & K OF CHICAGO *,(630) 530-9031,1212733
DBHMS,DBHMS010,true,DBHMS,(312) 915-0558,1212733
THE PIPCO COMPANIES LTD,PIPCO010,true,THE PIPCO COMPANIES LTD,(309) 692-7648,1212733
BLOCK IRON & SUPPLY CO INC,BLOIR010,true,BLOCK IRON & SUPPLY CO INC,(920) 231-3051,1212733
ROBERT A M STERN ARCHITECTS LLP,STERO005,true,ROBERT A M STERN ARCHITECTS LLP,,1212733
ART MOSAIC & TILE CO,ARTMO010,true,ART MOSAIC & TILE CO,,1212733
ARKOS DESIGN,ARKDE010,true,ARKOS DESIGN,"",1212733
LARSON-DANIELSON,LARDA005,true,LARSON-DANIELSON,"",1212733
BUILDING TECHNOLOGY CONSULTANTS,BUITE010,true,BUILDING TECHNOLOGY CONSULTANTS,(847) 788-8882,1212733
DIVERZIFY PRO LLC,DIVZY010,true,DIVERZIFY PRO LLC,,1212733
CUSTOM MILLWORK & DISPLAY INC,CUSMI010,true,CUSTOM MILLWORK & DISPLAY INC,,1212733
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1212733
LARSON DANIELSON CONSTRUCTION CO,LARDA015,true,LARSON DANIELSON CONSTRUCTION CO,,1212733
UNIVERSITY OF NOTRE DAME,NOTDA901,true,UNIVERSITY OF NOTRE DAME,,1212733
BERTSCH-FRANK & ASSOCIATES,BERFR010,true,BERTSCH-FRANK & ASSOCIATES,,1212733
NAVARRE INC,NAVIN010,true,NAVARRE INC,,1212733
STAN'S PAINTING & DECORATING,STAPA030,true,STAN'S PAINTING & DECORATING,"",1212733
ROSEMA CORPORATION,ROSCO015,true,ROSEMA CORPORATION,,1212733
RITSCHARDS BROS INC,RITBR010,true,RITSCHARDS BROS INC,,1212733
Owner TEST Company,"",true,Owner TEST Company,"",1213307
Architect TEST Company,,true,Architect TEST Company,,1213307
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1213307
CALANCE*,CALAN010,true,CALANCE*,,1213307
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1213307
THYSSEN KRUPP ELEVATOR,THYKR015,true,THYSSEN KRUPP ELEVATOR,"",1213697
ADVANCED DATA TECHNOLOGIES,ADVDA010,true,ADVANCED DATA TECHNOLOGIES,(630) 355-5940,1213697
A C ALEXANDER ENGINEERS ARCHITECTS LTD,ALEAC010,true,A C ALEXANDER ENGINEERS ARCHITECTS LTD,(847) 647-2468,1213697
AMBER MECHANICAL CONTRACTORS INC,AMBME010,true,AMBER MECHANICAL CONTRACTORS INC,"",1213697
HALLORAN & YAUCH INC,HALYA010,true,HALLORAN & YAUCH INC,"847-281-9780",1213697
JOHNSON CONTROLS INC,JOHCO010,true,JOHNSON CONTROLS INC,(847) 364-1536,1213697
JUST RITE ACOUSTICS INC *,JUSRI010,true,JUST RITE ACOUSTICS INC *,(847) 357-8280,1213697
J P LARSEN INC,LARJP010,true,J P LARSEN INC,"708 293 0084",1213697
MTH INDUSTRIES INC,MTHIN010,true,MTH INDUSTRIES INC,(708) 498-1101,1213697
BRIAN S SANDERS,SANBR010,true,BRIAN S SANDERS,"",1213697
USA FIRE PROTECTION INC *,USFIR010,true,USA FIRE PROTECTION INC *,(847) 816-0098,1213697
GLORIA M VILLANUEVA,VILGL010,true,GLORIA M VILLANUEVA,"",1213697
CONSTRUCTION SPECIALTIES INC,ILLSP010,true,CONSTRUCTION SPECIALTIES INC,"630-393-1956",1213697
PRECISION CONTROL SYSTEMS INC,PRECO020,true,PRECISION CONTROL SYSTEMS INC,(219) 838-6717,1213697
PROARC ELECTRICAL CONSTRUCTION CO *,PROEL010,true,PROARC ELECTRICAL CONSTRUCTION CO *,(847) 427-0696,1213697
AUTOMATIC BUILDING CONTROLS LLC,AUTBU010,true,AUTOMATIC BUILDING CONTROLS LLC,(847) 296-4093,1213697
ABT ELECTRONICS,ABTTV010,true,ABT ELECTRONICS,(847) 544-2270,1213697
BOTTI STUDIO OF ARCHITECTURAL ARTS INC,BOTST010,true,BOTTI STUDIO OF ARCHITECTURAL ARTS INC,(847) 869-5996,1213697
CHADWICK CONTRACTING CO *,CHACO007,true,CHADWICK CONTRACTING CO *,(847) 854-0110,1213697
JADE CARPENTRY CONTRACTORS INC,JADCA010,true,JADE CARPENTRY CONTRACTORS INC,(773) 594-0442,1213697
DIVERZIFY+ LLC,MRDAV010,true,DIVERZIFY+ LLC,(847) 250-4601,1213697
OTIS ELEVATOR CO,OTIEL010,true,OTIS ELEVATOR CO,"",1213697
ANNING-JOHNSON CO,ANNJO010,true,ANNING-JOHNSON CO,(708) 681-1386,1213697
J & E DUFF INC,JEDUF010,true,J & E DUFF INC,(630) 562-3801,1213697
TESTING SERVICE CORP,TESSE010,true,TESTING SERVICE CORP,(630) 653-2988,1213697
LOWERY MCDONNELL CO,LOWMC010,true,LOWERY MCDONNELL CO,(630) 948-5350,1213697
UNITED WOODWORKING INC *,UNIWO010,true,UNITED WOODWORKING INC *,(847) 352-3575,1213697
W W TIMBERS INC,WWTIM010,true,W W TIMBERS INC,(708) 423-8855,1213697
AIR DESIGN SYSTEMS INC,AIRDE010,true,AIR DESIGN SYSTEMS INC,(630) 654-2211,1213697
AMS MECHANICAL SYSTEMS INC **,AMSME010,true,AMS MECHANICAL SYSTEMS INC **,(630) 887-0770,1213697
TERRY PLUMBING CO *,TERPL010,true,TERRY PLUMBING CO *,(312) 829-6211,1213697
MEADE INDUSTRIES INC,MEAEL010,true,MEADE INDUSTRIES INC,(708) 588-2501,1213697
GRISKELIS YOUNG HARRELL,GRISM010,true,GRISKELIS YOUNG HARRELL,(312) 645-0076,1213697
THE UNIVERSITY OF CHICAGO,UNICH020,true,THE UNIVERSITY OF CHICAGO,"",1213697
D & P CONSTRUCTION CO INC,DPCON010,true,D & P CONSTRUCTION CO INC,(773) 775-6915,1213697
HILL MECHANICAL CORP *,HILME010,true,HILL MECHANICAL CORP *,"847-451-4270",1213697
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,"",1213697
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1213307
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1213307
Subcontractor TEST Company,Test Code,true,Subcontractor TEST Company,(333) 654-9995,1213307
PEMBERTON-DAVIS ELECTRIC INC,PEMEL010,true,PEMBERTON-DAVIS ELECTRIC INC,,1212733
RMMA EXHIBIT INSTALLATION,,true,RMMA EXHIBIT INSTALLATION,"",1212733
DIRIG SHEET METAL,DIRSH010,true,DIRIG SHEET METAL,,1212733
FLUID DYNAMICS INC,FLUDY010,true,FLUID DYNAMICS INC,"",1212733
NEW ERA TECHNOLOGY MW,NEWER010,true,NEW ERA TECHNOLOGY MW,,1212733
THE STONE HOUSE GROUP LLC,STOHO010,true,THE STONE HOUSE GROUP LLC,,1212733
UNIVERSITY OF NOTRE DAME,NOTDA900,true,UNIVERSITY OF NOTRE DAME,,1212733
HAVEL,HAVEL010,true,HAVEL,,1212733
MARTELL ELECTRIC,MAREL030,true,MARTELL ELECTRIC,,1212733
F A WILHELM CONSTRUCTION CO INC,WILFA010,true,F A WILHELM CONSTRUCTION CO INC,,1212733
WILSON IRON WORKS,WILIR010,true,WILSON IRON WORKS,,1212733
DELTA RENT-A-FENCE,DELRE010,true,DELTA RENT-A-FENCE,,1212733
KOHLER RONAN,KOHRO010,true,KOHLER RONAN,,1212733
R&R EXCAVATING INC,RREXC010,true,R&R EXCAVATING INC,,1212733
TLF INC,TLFEN010,true,TLF INC,,1212733
SHAMBAUGH & SON LP,SHASO010,true,SHAMBAUGH & SON LP,"",1212733
OTIS ELEVATOR CO,OTIEL020,true,OTIS ELEVATOR CO,,1212733
UNIVERSITY OF NOTRE DAME - FACILITIES OPERATIONS,NOTDA902,true,UNIVERSITY OF NOTRE DAME - FACILITIES OPERATIONS,,1212733
GLASS SOLUTIONS INC *,GLASO010,true,GLASS SOLUTIONS INC *,(630) 532-1240,1212733
UNIVERSITY OF NOTRE DAME - SOUTH BEND,NOTDA903,true,UNIVERSITY OF NOTRE DAME - SOUTH BEND,"",1212733
THORNTON TOMASETTI INC,THOTO010,true,THORNTON TOMASETTI INC,"312-596-2001",1212733
D A DODD LLC,DODDA005,true,D A DODD LLC,"219-778-2981",1212733
PATRIOT ENGINEERING & ENVIRONMENTAL INC,PATEN020,true,PATRIOT ENGINEERING & ENVIRONMENTAL INC,(317) 576-1965,1212733
SIMPSON GUMPERTZ & HEGER,SIMGU010,true,SIMPSON GUMPERTZ & HEGER,,1212733
INDECOR INC *,INDEC010,true,INDECOR INC *,(773) 561-5469,1212733
MIDLAND ENGINEERING,MIDEN010,true,MIDLAND ENGINEERING,(219) 272-7400,1212733
CRANE INDUSTRIAL SVC CO,CRAIN010,true,CRANE INDUSTRIAL SVC CO,"",1212733
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1212733
CALANCE*,CALAN010,true,CALANCE*,,1212332
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1211968
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1211968
CALANCE*,CALAN010,true,CALANCE*,,1211968
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1211968
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1211384
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1211384
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1211384
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1211384
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1210452
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1206961
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1206961
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1205825
B & A MASONRY RESTORATION LLC,BULAN025,true,B & A MASONRY RESTORATION LLC,,1205825
CALANCE*,CALAN010,true,CALANCE*,,1205825
B & A CONCRETE RESTORATION LLC,BULAN023,true,B & A CONCRETE RESTORATION LLC,,1205825
BULLEY & ANDREWS,BULAN900,true,BULLEY & ANDREWS,,1205078
CALANCE*,CALAN010,true,CALANCE*,,1205078
BULLEY & ANDREWS LLC,BULAN020,true,BULLEY & ANDREWS LLC,,1205078
